gene_symbol,mean_coef,median_coef,abs_mean_coef,nonzero_frac,in_clingen_hcvd
ENSG00000286502,0.0,0.0,0.0,0.0,False
ENSG00000286503,0.0,0.0,0.0,0.0,False
ENSG00000286504,0.0,0.0,0.0,0.0,False
ENSG00000286505,0.0,0.0,0.0,0.0,False
ENSG00000286506,0.0,0.0,0.0,0.0,False
ENSG00000286507,0.0,0.0,0.0,0.0,False
ENSG00000286508,0.0,0.0,0.0,0.0,False
ENSG00000286509,0.0,0.0,0.0,0.0,False
ENSG00000286510,0.0,0.0,0.0,0.0,False
ENSG00000286511,0.0,0.0,0.0,0.0,False
ENSG00000286512,0.0,0.0,0.0,0.0,False
ENSG00000286514,0.0,0.0,0.0,0.0,False
ENSG00000286517,0.0,0.0,0.0,0.0,False
ENSG00000286518,0.0,0.0,0.0,0.0,False
ENSG00000286519,0.0,0.0,0.0,0.0,False
ENSG00000286520,0.0,0.0,0.0,0.0,False
ENSG00000286521,0.0,0.0,0.0,0.0,False
H3C2,0.0,0.0,0.0,0.0,False
ENSG00000286523,0.0,0.0,0.0,0.0,False
ENSG00000286524,0.0,0.0,0.0,0.0,False
ENSG00000286525,0.0,0.0,0.0,0.0,False
ENSG00000286527,0.0,0.0,0.0,0.0,False
ENSG00000286528,0.0,0.0,0.0,0.0,False
ENSG00000286529,0.0,0.0,0.0,0.0,False
ENSG00000286530,0.0,0.0,0.0,0.0,False
ENSG00000286531,0.0,0.0,0.0,0.0,False
PARTICL,0.0,0.0,0.0,0.0,False
ENSG00000286533,0.0,0.0,0.0,0.0,False
ENSG00000286534,0.0,0.0,0.0,0.0,False
ENSG00000286535,0.0,0.0,0.0,0.0,False
ENSG00000286536,0.0,0.0,0.0,0.0,False
ENSG00000286537,0.0,0.0,0.0,0.0,False
ENSG00000286538,0.0,0.0,0.0,0.0,False
ENSG00000286539,0.0,0.0,0.0,0.0,False
ENSG00000286540,0.0,0.0,0.0,0.0,False
ENSG00000286542,0.0,0.0,0.0,0.0,False
ENSG00000286543,0.0,0.0,0.0,0.0,False
ENSG00000286544,0.0,0.0,0.0,0.0,False
ENSG00000286545,0.0,0.0,0.0,0.0,False
ENSG00000286546,0.0,0.0,0.0,0.0,False
ENSG00000286547,0.0,0.0,0.0,0.0,False
ENSG00000286548,0.0,0.0,0.0,0.0,False
ENSG00000286549,0.0,0.0,0.0,0.0,False
ENSG00000286550,0.0,0.0,0.0,0.0,False
ENSG00000286551,0.0,0.0,0.0,0.0,False
ENSG00000286552,0.0,0.0,0.0,0.0,False
ENSG00000286553,0.0,0.0,0.0,0.0,False
ENSG00000286555,0.0,0.0,0.0,0.0,False
ENSG00000286557,0.0,0.0,0.0,0.0,False
ENSG00000286558,0.0,0.0,0.0,0.0,False
ENSG00000286559,0.0,0.0,0.0,0.0,False
ENSG00000286560,0.0,0.0,0.0,0.0,False
ENSG00000286561,0.0,0.0,0.0,0.0,False
ENSG00000286562,0.0,0.0,0.0,0.0,False
ENSG00000286563,0.0,0.0,0.0,0.0,False
ENSG00000286565,0.0,0.0,0.0,0.0,False
ENSG00000286568,0.0,0.0,0.0,0.0,False
ENSG00000286569,0.0,0.0,0.0,0.0,False
ENSG00000286570,0.0,0.0,0.0,0.0,False
ENSG00000286571,0.0,0.0,0.0,0.0,False
ENSG00000286572,0.0,0.0,0.0,0.0,False
ENSG00000286573,0.0,0.0,0.0,0.0,False
ENSG00000286575,0.0,0.0,0.0,0.0,False
ENSG00000286576,0.0,0.0,0.0,0.0,False
ENSG00000286577,0.0,0.0,0.0,0.0,False
ENSG00000286579,0.0,0.0,0.0,0.0,False
ENSG00000286580,0.0,0.0,0.0,0.0,False
ENSG00000286581,0.0,0.0,0.0,0.0,False
ENSG00000286582,0.0,0.0,0.0,0.0,False
ZBTB7C-AS1,0.0,0.0,0.0,0.0,False
ENSG00000286584,0.0,0.0,0.0,0.0,False
ENSG00000286585,0.0,0.0,0.0,0.0,False
ENSG00000286586,0.0,0.0,0.0,0.0,False
ENSG00000286587,0.0,0.0,0.0,0.0,False
ENSG00000286588,0.0,0.0,0.0,0.0,False
ENSG00000286590,0.0,0.0,0.0,0.0,False
ENSG00000286591,0.0,0.0,0.0,0.0,False
LINC02885,0.0,0.0,0.0,0.0,False
ENSG00000286593,0.0,0.0,0.0,0.0,False
ENSG00000286594,0.0,0.0,0.0,0.0,False
ENSG00000286596,0.0,0.0,0.0,0.0,False
ENSG00000286598,0.0,0.0,0.0,0.0,False
ENSG00000286599,0.0,0.0,0.0,0.0,False
ENSG00000286600,0.0,0.0,0.0,0.0,False
ENSG00000286602,0.0,0.0,0.0,0.0,False
ENSG00000286603,0.0,0.0,0.0,0.0,False
ENSG00000286605,0.0,0.0,0.0,0.0,False
ENSG00000286606,0.0,0.0,0.0,0.0,False
ENSG00000286607,0.0,0.0,0.0,0.0,False
ENSG00000286608,0.0,0.0,0.0,0.0,False
ENSG00000286610,0.0,0.0,0.0,0.0,False
ENSG00000286611,0.0,0.0,0.0,0.0,False
ENSG00000286613,0.0,0.0,0.0,0.0,False
ENSG00000286614,0.0,0.0,0.0,0.0,False
ENSG00000286615,0.0,0.0,0.0,0.0,False
ENSG00000286616,0.0,0.0,0.0,0.0,False
ENSG00000286618,0.0,0.0,0.0,0.0,False
ENSG00000286619,0.0,0.0,0.0,0.0,False
ENSG00000286621,0.0,0.0,0.0,0.0,False
ENSG00000286622,0.0,0.0,0.0,0.0,False
ENSG00000286623,0.0,0.0,0.0,0.0,False
ENSG00000286625,0.0,0.0,0.0,0.0,False
ENSG00000286626,0.0,0.0,0.0,0.0,False
ENSG00000286627,0.0,0.0,0.0,0.0,False
ENSG00000286629,0.0,0.0,0.0,0.0,False
ENSG00000286630,0.0,0.0,0.0,0.0,False
ENSG00000286631,0.0,0.0,0.0,0.0,False
ENSG00000286632,0.0,0.0,0.0,0.0,False
ENSG00000286633,0.0,0.0,0.0,0.0,False
ENSG00000286634,0.0,0.0,0.0,0.0,False
ENSG00000286635,0.0,0.0,0.0,0.0,False
ENSG00000286636,0.0,0.0,0.0,0.0,False
ENSG00000286637,0.0,0.0,0.0,0.0,False
ENSG00000286638,0.0,0.0,0.0,0.0,False
ENSG00000286639,0.0,0.0,0.0,0.0,False
ENSG00000286640,0.0,0.0,0.0,0.0,False
ENSG00000286641,0.0,0.0,0.0,0.0,False
ENSG00000286642,0.0,0.0,0.0,0.0,False
ENSG00000286643,0.0,0.0,0.0,0.0,False
ENSG00000286644,0.0,0.0,0.0,0.0,False
ENSG00000286645,0.0,0.0,0.0,0.0,False
MAP3K5-AS2,0.0,0.0,0.0,0.0,False
ENSG00000286647,0.0,0.0,0.0,0.0,False
ENSG00000286649,0.0,0.0,0.0,0.0,False
ENSG00000286650,0.0,0.0,0.0,0.0,False
PRSS43P,0.0,0.0,0.0,0.0,False
ENSG00000286652,0.0,0.0,0.0,0.0,False
ENSG00000286653,0.0,0.0,0.0,0.0,False
ENSG00000286654,0.0,0.0,0.0,0.0,False
ENSG00000286655,0.0,0.0,0.0,0.0,False
ENSG00000286656,0.0,0.0,0.0,0.0,False
ENSG00000286657,0.0,0.0,0.0,0.0,False
ENSG00000286658,0.0,0.0,0.0,0.0,False
ENSG00000286659,0.0,0.0,0.0,0.0,False
ENSG00000286661,0.0,0.0,0.0,0.0,False
ENSG00000286662,0.0,0.0,0.0,0.0,False
ENSG00000286663,0.0,0.0,0.0,0.0,False
ENSG00000286665,0.0,0.0,0.0,0.0,False
ENSG00000286666,0.0,0.0,0.0,0.0,False
ENSG00000286667,0.0,0.0,0.0,0.0,False
ENSG00000286668,0.0,0.0,0.0,0.0,False
ENSG00000286669,0.0,0.0,0.0,0.0,False
ENSG00000286670,0.0,0.0,0.0,0.0,False
ENSG00000286671,0.0,0.0,0.0,0.0,False
ENSG00000286672,0.0,0.0,0.0,0.0,False
ENSG00000286673,0.0,0.0,0.0,0.0,False
ENSG00000286674,0.0,0.0,0.0,0.0,False
ENSG00000286675,0.0,0.0,0.0,0.0,False
ACTBP4,0.0,0.0,0.0,0.0,False
ENSG00000286677,0.0,0.0,0.0,0.0,False
ENSG00000286678,0.0,0.0,0.0,0.0,False
ENSG00000286679,0.0,0.0,0.0,0.0,False
ENSG00000286681,0.0,0.0,0.0,0.0,False
ENSG00000286682,0.0,0.0,0.0,0.0,False
ENSG00000286685,0.0,0.0,0.0,0.0,False
ENSG00000286686,0.0,0.0,0.0,0.0,False
ENSG00000286687,0.0,0.0,0.0,0.0,False
ENSG00000286688,0.0,0.0,0.0,0.0,False
ENSG00000286689,0.0,0.0,0.0,0.0,False
ENSG00000286691,0.0,0.0,0.0,0.0,False
ENSG00000286692,0.0,0.0,0.0,0.0,False
ENSG00000286693,0.0,0.0,0.0,0.0,False
ENSG00000286694,0.0,0.0,0.0,0.0,False
ENSG00000286695,0.0,0.0,0.0,0.0,False
ENSG00000286696,0.0,0.0,0.0,0.0,False
ENSG00000286698,0.0,0.0,0.0,0.0,False
ENSG00000286700,0.0,0.0,0.0,0.0,False
ENSG00000286702,0.0,0.0,0.0,0.0,False
ENSG00000286703,0.0,0.0,0.0,0.0,False
ENSG00000286705,0.0,0.0,0.0,0.0,False
ENSG00000286706,0.0,0.0,0.0,0.0,False
ENSG00000286707,0.0,0.0,0.0,0.0,False
ENSG00000286708,0.0,0.0,0.0,0.0,False
ENSG00000286710,0.0,0.0,0.0,0.0,False
ENSG00000286712,0.0,0.0,0.0,0.0,False
ENSG00000286713,0.0,0.0,0.0,0.0,False
ENSG00000286714,0.0,0.0,0.0,0.0,False
ENSG00000286715,0.0,0.0,0.0,0.0,False
ENSG00000286717,0.0,0.0,0.0,0.0,False
ENSG00000286718,0.0,0.0,0.0,0.0,False
ENSG00000286720,0.0,0.0,0.0,0.0,False
ENSG00000286721,0.0,0.0,0.0,0.0,False
ENSG00000286722,0.0,0.0,0.0,0.0,False
ENSG00000286723,0.0,0.0,0.0,0.0,False
ENSG00000286724,0.0,0.0,0.0,0.0,False
ENSG00000286726,0.0,0.0,0.0,0.0,False
ENSG00000286727,0.0,0.0,0.0,0.0,False
ENSG00000286728,0.0,0.0,0.0,0.0,False
ENSG00000286729,0.0,0.0,0.0,0.0,False
ENSG00000286730,0.0,0.0,0.0,0.0,False
ENSG00000286731,0.0,0.0,0.0,0.0,False
ENSG00000286732,0.0,0.0,0.0,0.0,False
ENSG00000286733,0.0,0.0,0.0,0.0,False
ENSG00000286734,0.0,0.0,0.0,0.0,False
ENSG00000286735,0.0,0.0,0.0,0.0,False
ENSG00000286736,0.0,0.0,0.0,0.0,False
ENSG00000286737,0.0,0.0,0.0,0.0,False
ENSG00000286739,0.0,0.0,0.0,0.0,False
ENSG00000286741,0.0,0.0,0.0,0.0,False
ENSG00000286742,0.0,0.0,0.0,0.0,False
ENSG00000286743,0.0,0.0,0.0,0.0,False
ENSG00000286746,0.0,0.0,0.0,0.0,False
ENSG00000286747,0.0,0.0,0.0,0.0,False
ENSG00000286749,0.0,0.0,0.0,0.0,False
ENSG00000286750,0.0,0.0,0.0,0.0,False
ENSG00000286751,0.0,0.0,0.0,0.0,False
ENSG00000286752,0.0,0.0,0.0,0.0,False
ENSG00000286753,0.0,0.0,0.0,0.0,False
ENSG00000286755,0.0,0.0,0.0,0.0,False
ENSG00000286756,0.0,0.0,0.0,0.0,False
ENSG00000286757,0.0,0.0,0.0,0.0,False
ENSG00000286758,0.0,0.0,0.0,0.0,False
ENSG00000286760,0.0,0.0,0.0,0.0,False
ENSG00000286762,0.0,0.0,0.0,0.0,False
ENSG00000286763,0.0,0.0,0.0,0.0,False
ENSG00000286764,0.0,0.0,0.0,0.0,False
ENSG00000286765,0.0,0.0,0.0,0.0,False
ENSG00000286766,0.0,0.0,0.0,0.0,False
ENSG00000286767,0.0,0.0,0.0,0.0,False
ENSG00000286769,0.0,0.0,0.0,0.0,False
ENSG00000286771,0.0,0.0,0.0,0.0,False
ENSG00000286772,0.0,0.0,0.0,0.0,False
ENSG00000286773,0.0,0.0,0.0,0.0,False
ENSG00000286774,0.0,0.0,0.0,0.0,False
ENSG00000286776,0.0,0.0,0.0,0.0,False
ENSG00000286777,0.0,0.0,0.0,0.0,False
ENSG00000286780,0.0,0.0,0.0,0.0,False
ENSG00000286781,0.0,0.0,0.0,0.0,False
ENSG00000286782,0.0,0.0,0.0,0.0,False
ENSG00000286783,0.0,0.0,0.0,0.0,False
ENSG00000286784,0.0,0.0,0.0,0.0,False
LINC01622,0.0,0.0,0.0,0.0,False
ENSG00000286786,0.0,0.0,0.0,0.0,False
ENSG00000286787,0.0,0.0,0.0,0.0,False
ENSG00000286788,0.0,0.0,0.0,0.0,False
ENSG00000286789,0.0,0.0,0.0,0.0,False
ENSG00000286790,0.0,0.0,0.0,0.0,False
ENSG00000286791,0.0,0.0,0.0,0.0,False
ENSG00000286792,0.0,0.0,0.0,0.0,False
ENSG00000286795,0.0,0.0,0.0,0.0,False
ENSG00000286796,0.0,0.0,0.0,0.0,False
ENSG00000286797,0.0,0.0,0.0,0.0,False
ENSG00000286799,0.0,0.0,0.0,0.0,False
ENSG00000286801,0.0,0.0,0.0,0.0,False
ENSG00000286802,0.0,0.0,0.0,0.0,False
ENSG00000286803,0.0,0.0,0.0,0.0,False
ENSG00000286804,0.0,0.0,0.0,0.0,False
ENSG00000286805,0.0,0.0,0.0,0.0,False
ENSG00000286806,0.0,0.0,0.0,0.0,False
ENSG00000286807,0.0,0.0,0.0,0.0,False
ENSG00000286808,0.0,0.0,0.0,0.0,False
ENSG00000286809,0.0,0.0,0.0,0.0,False
ENSG00000286810,0.0,0.0,0.0,0.0,False
ENSG00000286811,0.0,0.0,0.0,0.0,False
ENSG00000286812,0.0,0.0,0.0,0.0,False
ENSG00000286813,0.0,0.0,0.0,0.0,False
ENSG00000286814,0.0,0.0,0.0,0.0,False
ENSG00000286815,0.0,0.0,0.0,0.0,False
ENSG00000286817,0.0,0.0,0.0,0.0,False
ENSG00000286818,0.0,0.0,0.0,0.0,False
ENSG00000286819,0.0,0.0,0.0,0.0,False
ENSG00000286820,0.0,0.0,0.0,0.0,False
ENSG00000286821,0.0,0.0,0.0,0.0,False
ENSG00000286823,0.0,0.0,0.0,0.0,False
ENSG00000286825,0.0,0.0,0.0,0.0,False
ENSG00000286826,0.0,0.0,0.0,0.0,False
ENSG00000286827,0.0,0.0,0.0,0.0,False
ENSG00000286828,0.0,0.0,0.0,0.0,False
ENSG00000286829,0.0,0.0,0.0,0.0,False
ENSG00000286830,0.0,0.0,0.0,0.0,False
ENSG00000286831,0.0,0.0,0.0,0.0,False
ENSG00000286832,0.0,0.0,0.0,0.0,False
ENSG00000286833,0.0,0.0,0.0,0.0,False
ENSG00000286834,0.0,0.0,0.0,0.0,False
ENSG00000286835,0.0,0.0,0.0,0.0,False
ENSG00000286836,0.0,0.0,0.0,0.0,False
ENSG00000286837,0.0,0.0,0.0,0.0,False
ENSG00000286838,0.0,0.0,0.0,0.0,False
ENSG00000286839,0.0,0.0,0.0,0.0,False
ENSG00000286842,0.0,0.0,0.0,0.0,False
ENSG00000286843,0.0,0.0,0.0,0.0,False
ENSG00000286844,0.0,0.0,0.0,0.0,False
ENSG00000286846,0.0,0.0,0.0,0.0,False
ENSG00000286847,0.0,0.0,0.0,0.0,False
ENSG00000286848,0.0,0.0,0.0,0.0,False
ENSG00000286849,0.0,0.0,0.0,0.0,False
ENSG00000286850,0.0,0.0,0.0,0.0,False
ENSG00000286853,0.0,0.0,0.0,0.0,False
ENSG00000286854,0.0,0.0,0.0,0.0,False
ENSG00000286855,0.0,0.0,0.0,0.0,False
ENSG00000286856,0.0,0.0,0.0,0.0,False
ENSG00000286857,0.0,0.0,0.0,0.0,False
ENSG00000286858,0.0,0.0,0.0,0.0,False
ENSG00000286860,0.0,0.0,0.0,0.0,False
ENSG00000286861,0.0,0.0,0.0,0.0,False
ENSG00000286863,0.0,0.0,0.0,0.0,False
ENSG00000286864,0.0,0.0,0.0,0.0,False
ENSG00000286865,0.0,0.0,0.0,0.0,False
ENSG00000286866,0.0,0.0,0.0,0.0,False
ENSG00000286867,0.0,0.0,0.0,0.0,False
ENSG00000286868,0.0,0.0,0.0,0.0,False
ENSG00000286869,0.0,0.0,0.0,0.0,False
ENSG00000286870,0.0,0.0,0.0,0.0,False
ENSG00000286872,0.0,0.0,0.0,0.0,False
ENSG00000286873,0.0,0.0,0.0,0.0,False
ENSG00000286874,0.0,0.0,0.0,0.0,False
ENSG00000286877,0.0,0.0,0.0,0.0,False
ENSG00000286878,0.0,0.0,0.0,0.0,False
ENSG00000286879,0.0,0.0,0.0,0.0,False
ENSG00000286880,0.0,0.0,0.0,0.0,False
ENSG00000286881,0.0,0.0,0.0,0.0,False
ENSG00000286882,0.0,0.0,0.0,0.0,False
ENSG00000286883,0.0,0.0,0.0,0.0,False
ENSG00000286884,0.0,0.0,0.0,0.0,False
ENSG00000286885,0.0,0.0,0.0,0.0,False
ENSG00000286886,0.0,0.0,0.0,0.0,False
ENSG00000286887,0.0,0.0,0.0,0.0,False
ENSG00000286888,0.0,0.0,0.0,0.0,False
ENSG00000286889,0.0,0.0,0.0,0.0,False
ENSG00000286890,0.0,0.0,0.0,0.0,False
ENSG00000286891,0.0,0.0,0.0,0.0,False
ENSG00000286892,0.0,0.0,0.0,0.0,False
ENSG00000286893,0.0,0.0,0.0,0.0,False
ENSG00000286894,0.0,0.0,0.0,0.0,False
ENSG00000286895,0.0,0.0,0.0,0.0,False
ENSG00000286896,0.0,0.0,0.0,0.0,False
ENSG00000286897,0.0,0.0,0.0,0.0,False
ENSG00000286898,0.0,0.0,0.0,0.0,False
ENSG00000286899,0.0,0.0,0.0,0.0,False
ENSG00000286900,0.0,0.0,0.0,0.0,False
ENSG00000286901,0.0,0.0,0.0,0.0,False
ENSG00000286902,0.0,0.0,0.0,0.0,False
ENSG00000286903,0.0,0.0,0.0,0.0,False
ENSG00000286904,0.0,0.0,0.0,0.0,False
ENSG00000286905,0.0,0.0,0.0,0.0,False
ENSG00000286907,0.0,0.0,0.0,0.0,False
ENSG00000286909,0.0,0.0,0.0,0.0,False
ENSG00000286910,0.0,0.0,0.0,0.0,False
ENSG00000286911,0.0,0.0,0.0,0.0,False
ENSG00000286912,0.0,0.0,0.0,0.0,False
ENSG00000286913,0.0,0.0,0.0,0.0,False
ENSG00000286915,0.0,0.0,0.0,0.0,False
ENSG00000286918,0.0,0.0,0.0,0.0,False
ENSG00000286919,0.0,0.0,0.0,0.0,False
ENSG00000286921,0.0,0.0,0.0,0.0,False
ENSG00000286922,0.0,0.0,0.0,0.0,False
ENSG00000286923,0.0,0.0,0.0,0.0,False
ENSG00000286924,0.0,0.0,0.0,0.0,False
ENSG00000286926,0.0,0.0,0.0,0.0,False
ENSG00000286927,0.0,0.0,0.0,0.0,False
ENSG00000286928,0.0,0.0,0.0,0.0,False
ENSG00000286931,0.0,0.0,0.0,0.0,False
ENSG00000286932,0.0,0.0,0.0,0.0,False
ENSG00000286933,0.0,0.0,0.0,0.0,False
ENSG00000286934,0.0,0.0,0.0,0.0,False
ENSG00000286935,0.0,0.0,0.0,0.0,False
ENSG00000286937,0.0,0.0,0.0,0.0,False
ENSG00000286938,0.0,0.0,0.0,0.0,False
ENSG00000286939,0.0,0.0,0.0,0.0,False
ENSG00000286940,0.0,0.0,0.0,0.0,False
ENSG00000286941,0.0,0.0,0.0,0.0,False
ENSG00000286942,0.0,0.0,0.0,0.0,False
ENSG00000286943,0.0,0.0,0.0,0.0,False
ENSG00000286944,0.0,0.0,0.0,0.0,False
ENSG00000286947,0.0,0.0,0.0,0.0,False
ENSG00000286948,0.0,0.0,0.0,0.0,False
ENSG00000286949,0.0,0.0,0.0,0.0,False
ENSG00000286950,0.0,0.0,0.0,0.0,False
ENSG00000286951,0.0,0.0,0.0,0.0,False
ENSG00000286952,0.0,0.0,0.0,0.0,False
ENSG00000286953,0.0,0.0,0.0,0.0,False
ENSG00000286954,0.0,0.0,0.0,0.0,False
ENSG00000286956,0.0,0.0,0.0,0.0,False
ENSG00000286957,0.0,0.0,0.0,0.0,False
ENSG00000286959,0.0,0.0,0.0,0.0,False
ENSG00000286961,0.0,0.0,0.0,0.0,False
ENSG00000286962,0.0,0.0,0.0,0.0,False
ENSG00000286964,0.0,0.0,0.0,0.0,False
ENSG00000286965,0.0,0.0,0.0,0.0,False
ENSG00000286966,0.0,0.0,0.0,0.0,False
ENSG00000286967,0.0,0.0,0.0,0.0,False
ENSG00000286969,0.0,0.0,0.0,0.0,False
ENSG00000286970,0.0,0.0,0.0,0.0,False
ENSG00000286971,0.0,0.0,0.0,0.0,False
ENSG00000286972,0.0,0.0,0.0,0.0,False
ENSG00000286973,0.0,0.0,0.0,0.0,False
ENSG00000286974,0.0,0.0,0.0,0.0,False
ENSG00000286975,0.0,0.0,0.0,0.0,False
ENSG00000286976,0.0,0.0,0.0,0.0,False
ENSG00000286977,0.0,0.0,0.0,0.0,False
ENSG00000286978,0.0,0.0,0.0,0.0,False
ENSG00000286979,0.0,0.0,0.0,0.0,False
ENSG00000286980,0.0,0.0,0.0,0.0,False
ENSG00000286981,0.0,0.0,0.0,0.0,False
ENSG00000286982,0.0,0.0,0.0,0.0,False
ENSG00000286983,0.0,0.0,0.0,0.0,False
ENSG00000286984,0.0,0.0,0.0,0.0,False
ENSG00000286985,0.0,0.0,0.0,0.0,False
ENSG00000286986,0.0,0.0,0.0,0.0,False
ENSG00000286988,0.0,0.0,0.0,0.0,False
ENSG00000286989,0.0,0.0,0.0,0.0,False
ENSG00000286990,0.0,0.0,0.0,0.0,False
ENSG00000286993,0.0,0.0,0.0,0.0,False
ENSG00000286994,0.0,0.0,0.0,0.0,False
ENSG00000286995,0.0,0.0,0.0,0.0,False
ENSG00000286997,0.0,0.0,0.0,0.0,False
ENSG00000286998,0.0,0.0,0.0,0.0,False
ENSG00000286999,0.0,0.0,0.0,0.0,False
ENSG00000287000,0.0,0.0,0.0,0.0,False
ENSG00000287001,0.0,0.0,0.0,0.0,False
ENSG00000287002,0.0,0.0,0.0,0.0,False
ENSG00000287003,0.0,0.0,0.0,0.0,False
ENSG00000287004,0.0,0.0,0.0,0.0,False
ENSG00000287005,0.0,0.0,0.0,0.0,False
ENSG00000287007,0.0,0.0,0.0,0.0,False
ENSG00000287008,0.0,0.0,0.0,0.0,False
ENSG00000287009,0.0,0.0,0.0,0.0,False
ENSG00000287010,0.0,0.0,0.0,0.0,False
ENSG00000287011,0.0,0.0,0.0,0.0,False
ENSG00000287012,0.0,0.0,0.0,0.0,False
ENSG00000287013,0.0,0.0,0.0,0.0,False
ENSG00000287014,0.0,0.0,0.0,0.0,False
ENSG00000287015,0.0,0.0,0.0,0.0,False
ENSG00000287016,0.0,0.0,0.0,0.0,False
ENSG00000287018,0.0,0.0,0.0,0.0,False
ENSG00000287019,0.0,0.0,0.0,0.0,False
ENSG00000287020,0.0,0.0,0.0,0.0,False
ENSG00000287021,0.0,0.0,0.0,0.0,False
ENSG00000287022,0.0,0.0,0.0,0.0,False
ENSG00000287023,0.0,0.0,0.0,0.0,False
ENSG00000287024,0.0,0.0,0.0,0.0,False
ENSG00000287025,0.0,0.0,0.0,0.0,False
ENSG00000287026,0.0,0.0,0.0,0.0,False
ENSG00000287028,0.0,0.0,0.0,0.0,False
ENSG00000287029,0.0,0.0,0.0,0.0,False
ENSG00000287030,0.0,0.0,0.0,0.0,False
ENSG00000287031,0.0,0.0,0.0,0.0,False
ENSG00000287032,0.0,0.0,0.0,0.0,False
ENSG00000287033,0.0,0.0,0.0,0.0,False
ENSG00000287035,0.0,0.0,0.0,0.0,False
LINC02946,0.0,0.0,0.0,0.0,False
ENSG00000287037,0.0,0.0,0.0,0.0,False
ENSG00000287038,0.0,0.0,0.0,0.0,False
ENSG00000287039,0.0,0.0,0.0,0.0,False
ENSG00000287040,0.0,0.0,0.0,0.0,False
ENSG00000287041,0.0,0.0,0.0,0.0,False
ENSG00000287042,0.0,0.0,0.0,0.0,False
ENSG00000287043,0.0,0.0,0.0,0.0,False
ENSG00000287044,0.0,0.0,0.0,0.0,False
ENSG00000287045,0.0,0.0,0.0,0.0,False
ENSG00000287046,0.0,0.0,0.0,0.0,False
ENSG00000287047,0.0,0.0,0.0,0.0,False
ENSG00000287048,0.0,0.0,0.0,0.0,False
ENSG00000287049,0.0,0.0,0.0,0.0,False
ENSG00000287051,0.0,0.0,0.0,0.0,False
ENSG00000287052,0.0,0.0,0.0,0.0,False
ENSG00000287054,0.0,0.0,0.0,0.0,False
ENSG00000287055,0.0,0.0,0.0,0.0,False
ENSG00000287057,0.0,0.0,0.0,0.0,False
ENSG00000287059,0.0,0.0,0.0,0.0,False
ENSG00000287060,0.0,0.0,0.0,0.0,False
ENSG00000287061,0.0,0.0,0.0,0.0,False
ENSG00000287062,0.0,0.0,0.0,0.0,False
ENSG00000287063,0.0,0.0,0.0,0.0,False
ENSG00000287064,0.0,0.0,0.0,0.0,False
ENSG00000287066,0.0,0.0,0.0,0.0,False
ENSG00000287067,0.0,0.0,0.0,0.0,False
ENSG00000287069,0.0,0.0,0.0,0.0,False
ENSG00000287070,0.0,0.0,0.0,0.0,False
CDRT15P4,0.0,0.0,0.0,0.0,False
ENSG00000287072,0.0,0.0,0.0,0.0,False
ENSG00000287074,0.0,0.0,0.0,0.0,False
ENSG00000287075,0.0,0.0,0.0,0.0,False
ENSG00000287077,0.0,0.0,0.0,0.0,False
ENSG00000287078,0.0,0.0,0.0,0.0,False
ENSG00000287079,0.0,0.0,0.0,0.0,False
H3C3,0.0,0.0,0.0,0.0,False
ENSG00000287081,0.0,0.0,0.0,0.0,False
ENSG00000287083,0.0,0.0,0.0,0.0,False
ENSG00000287084,0.0,0.0,0.0,0.0,False
ENSG00000287085,0.0,0.0,0.0,0.0,False
ENSG00000287086,0.0,0.0,0.0,0.0,False
ENSG00000287087,0.0,0.0,0.0,0.0,False
ENSG00000287088,0.0,0.0,0.0,0.0,False
ENSG00000287089,0.0,0.0,0.0,0.0,False
ENSG00000287090,0.0,0.0,0.0,0.0,False
ENSG00000287091,0.0,0.0,0.0,0.0,False
ENSG00000287092,0.0,0.0,0.0,0.0,False
ENSG00000287093,0.0,0.0,0.0,0.0,False
ENSG00000287094,0.0,0.0,0.0,0.0,False
ENSG00000287095,0.0,0.0,0.0,0.0,False
ENSG00000287096,0.0,0.0,0.0,0.0,False
ENSG00000287097,0.0,0.0,0.0,0.0,False
ENSG00000287098,0.0,0.0,0.0,0.0,False
ENSG00000287099,0.0,0.0,0.0,0.0,False
ENSG00000287100,0.0,0.0,0.0,0.0,False
ENSG00000287101,0.0,0.0,0.0,0.0,False
ENSG00000287103,0.0,0.0,0.0,0.0,False
ENSG00000287104,0.0,0.0,0.0,0.0,False
ENSG00000287105,0.0,0.0,0.0,0.0,False
ENSG00000287106,0.0,0.0,0.0,0.0,False
ENSG00000287107,0.0,0.0,0.0,0.0,False
ENSG00000287108,0.0,0.0,0.0,0.0,False
ENSG00000287109,0.0,0.0,0.0,0.0,False
ACAD9-DT,0.0,0.0,0.0,0.0,False
ENSG00000287112,0.0,0.0,0.0,0.0,False
ENSG00000287113,0.0,0.0,0.0,0.0,False
ENSG00000287114,0.0,0.0,0.0,0.0,False
LINC02993,0.0,0.0,0.0,0.0,False
ENSG00000287117,0.0,0.0,0.0,0.0,False
ENSG00000287118,0.0,0.0,0.0,0.0,False
ENSG00000287119,0.0,0.0,0.0,0.0,False
ENSG00000287120,0.0,0.0,0.0,0.0,False
ENSG00000287121,0.0,0.0,0.0,0.0,False
ENSG00000287122,0.0,0.0,0.0,0.0,False
ENSG00000287123,0.0,0.0,0.0,0.0,False
ENSG00000287124,0.0,0.0,0.0,0.0,False
